,subject,verb,object
5500,you,need,"[to, die, somewhere, where, your, bones, will, be, rapidly, buried]"
5501,one,walk,[pieces]
5502,one,find,[pieces]
5503,things,become,"[to, be, —, preserved, ,, and, secondly, ,, for, them, to, have, been, brought, back, up, to, the, surface]"
5504,we,spent,[years]
5505,we,begin,"[to, actually, piece, together, our, evolutionary, story]"
5506,that,carrying,[sediment]
5507,that,preserving,[remains]
5508,sites,run,[lengths]
5509,which,represents,[miles]
5510,we,got,[that]
5511,you,see,[some]
5512,i,pulled,"[which, shelf]"
5513,we,trying,"[what, to, find, answers, to]"
5514,we,dug,[tortoises]
5515,they,found,[skeleton]
5516,i,relate,"[erectus, skeleton]"
5517,i,imagined,[him]
5518,individual,had,[back]
5519,he,had,[injury]
5520,he,had,[scoliosis]
5521,he,looked,[female]
5522,piece,recognized,[it]
5523,excavation,begun,"[to, be, extracted, from, the, sediment]"
5524,bits,started,"[to, be, extracted, from, the, sediment]"
5525,pieces,got,"[to, grow, its, roots, in, and, around, this]"
5526,tree,grown,"[to, grow, its, roots, in, and, around, this]"
5527,it,found,"[to, grow, its, roots, in, and, around, this]"
5528,skull,captured,[water]
5529,it,decided,"[to, grow, its, roots, in, and, around, this]"
5530,we,began,"[to, find, limb, bones]"
5531,we,found,"[finger, bones]"
5532,he,had,[body]
5533,members,started,"[to, move, northwards, out, of, africa]"
5534,you,start,"[to, see, fossils, of, homo, erectus, in, georgia, ,, china, and, also, in, parts, of, indonesia]"
5535,erectus,left,[africa]
5536,we,left,[africa]
5537,apes,shared,"[planet, earth]"
5538,we,have,[brain]
5539,it,going,"[to, lead, us, to, being, the, shortest, -, lived, hominid, species, on, planet, earth]"
5540,we,have,"[tool, kit]"
5541,use,reached,[levels]
5542,we,got,[buggies]
5543,we,mapped,[genome]
5544,we,created,[life]
5545,we,managed,"[to, communicate, with, people, all, over, the, world, ,, from, extraordinary, places]"
5546,we,doing,[what]
5547,gore,reminded,[us]
5548,we,reached,[numbers]
5549,we,reached,[population]
5550,technology,removed,"[checks, balances]"
5551,we,have,"[to, control, our, numbers]"
5552,i,think,"[to, control, our, numbers]"
5553,we,have,"[to, control, our, numbers]"
5554,we,hold,[it]
5555,father,put,[it]
5556,that,makes,[choices]
5557,we,hold,[it]
5558,we,have,[origin]
5559,we,have,[past]
5560,we,share,[future]
5561,we,sitting,"[tools, technology]"
5562,we,have,"[tools, technology]"
5563,what,needs,"[to, be, done, to, hold, it, together, today]"
5564,we,tell,"[every, single, human, being, out, there, ,]"
5565,we,wanted,[to]
5566,we,do,[that]
5567,we,let,[that]
5568,nature,take,[course]
5569,i,leave,[it]
5570,i,study,[particles]
5571,they,interact,[particles]
5572,i,using,[accelerators]
5573,i,turning,[attention]
5574,i,going,"[to, tell, you, about, our, twenty, -, first, -, century, view, of, the, universe, ,, what, it, 's, made, of, and, what, the, big, questions, in, the, physical, sciences, are, —, at, least, some, of, the, big, questions]"
5575,matter,makes,[percent]
5576,i,mean,[you]
5577,we,use,[what]
5578,matter,dominates,[effects]
5579,i,telling,[you]
5580,mass,keeps,[stars]
5581,you,know,[physics]
5582,you,expect,[what]
5583,you,measured,[speed]
5584,we,measured,[speed]
5585,i,going,"[to, show, a, graph]"
5586,we,find,[what]
5587,stars,feeling,[effects]
5588,we,see,[that]
5589,galaxy,appears,"[to, be, embedded, in, a, cloud, of, this, invisible, dark, matter]"
5590,we,see,"[galaxy, fixate]"
5591,that,dominating,"[structure, dynamics]"
5592,they,tend,"[to, cluster]"
5593,we,take,[snapshot]
5594,we,take,[snapshot]
5595,we,measure,[speeds]
5596,we,find,[what]
5597,we,see,[that]
5598,we,see,[matter]
5599,i,putting,[blob]
5600,we,see,[it]
5601,me,lead,[you]
5602,we,see,[galaxy]
5603,ray,leaves,[galaxy]
5604,it,enters,"[telescope, eye]"
5605,we,deduce,[it]
5606,it,enters,[eye]
5607,i,put,[cluster]
5608,i,forget,[matter]
5609,we,consider,[ray]
5610,we,need,"[to, take, into, account, what, einstein, predicted, when, he, developed, general, relativity]"
5611,einstein,predicted,[what]
5612,he,developed,[relativity]
5613,field,deflect,[trajectory]
5614,field,deflect,[light]
5615,ray,continue,"[going, into, our, eye]"
5616,ray,bend,"[going, into, our, eye]"
5617,ray,end,"[going, into, our, eye]"
5618,observer,see,[galaxy]
5619,ray,go,[ray]
5620,observer,sees,[ray]
5621,that,make,[it]
5622,i,like,"[to, see, —, yeah, ,, on, a, cone]"
5623,that,bent,[cluster]
5624,that,make,[it]
5625,i,see,[what]
5626,we,see,[image]
5627,you,do,[experiment]
5628,we,devise,[that]
5629,that,has,[shape]
5630,you,concentrate,[that]
5631,we,break,[wineglass]
5632,i,save,[bottom]
5633,i,take,[it]
5634,we,shave,[it]
5635,i,have,[lens]
5636,it,got,[shape]
5637,thing,grab,[napkin]
5638,you,need,"[to, do, in, your, experiment]"
5639,i,grabbed,[piece]
5640,you,find,[what]
5641,you,see,[ring]
5642,ring,move,[base]
5643,ring,split,[base]
5644,you,put,[it]
5645,we,see,[this]
5646,we,see,"[arcs, cluster]"
5647,that,causing,[bending]
5648,streaks,distorted,[images]
5649,you,see,[that]
5650,we,do,[what]
5651,we,see,[distortion]
5652,you,get,"[to, kind, of, seeing, at, least, the, effects, of, the, dark, matter, with, your, naked, eye]"
5653,we,have,"[that, that, quarter]"
5654,we,see,[effects]
5655,we,need,"[to, discuss, something, that, stephen, hawking, referred, to, in, the, previous, session]"
5656,we,imagine,[section]
5657,i,put,[galaxies]
5658,you,put,[set]
5659,you,do,[this]
5660,you,find,[what]
5661,each,passing,[billions]
5662,it,tends,"[to, slow, down, the, expansion, of, the, space, ,, ok]"
5663,it,slowing,"[to, contract, again]"
5664,it,continue,"[to, contract, again]"
5665,it,slow,"[to, contract, again]"
5666,it,stop,"[to, contract, again]"
5667,it,slow,"[to, contract, again]"
5668,it,stop,"[to, contract, again]"
5669,it,reverse,"[to, contract, again]"
5670,it,starts,"[to, contract, again]"
5671,groups,set,"[to, measure, the, rate, at, which, the, expansion, of, space, was, slowing, down, ,, ok]"
5672,what,going,"[to, be, found]"
5673,we,need,[something]
5674,you,put,[it]
5675,we,call,[it]
5676,it,has,[effect]
5677,we,have,[motivation]
5678,we,need,"[to, put, it, in]"
5679,i,want,"[what, to, really, emphasize, to, you]"
5680,they,are,[effects]
5681,what,makes,[most]
5682,they,have,[effects]
5683,it,tends,"[to, encourage, the, growth, of, structure, ,, ok]"
5684,clusters,tend,"[to, form]"
5685,energy,putting,[space]
5686,it,makes,"[space, growth]"
5687,it,impedes,[growth]
5688,we,have,[argument]
5689,we,have,[anything]
5690,we,have,[candidates]
5691,i,mean,[what]
5692,we,have,[theories]
5693,each,predict,[existence]
5694,you,want,[what]
5695,collaborators,built,[detector]
5696,they,put,[it]
5697,they,announced,[results]
5698,they,seen,[anything]
5699,it,puts,[limits]
5700,it,going,"[to, be, a, satellite, telescope, launched, later, this, year]"
5701,it,look,"[to, be, a, satellite, telescope, launched, later, this, year]"
5702,we,see,"[matter, particles]"
5703,they,escape,[detector]
5704,signature,missing,[energy]
5705,signature,missing,[energy]
5706,you,have,[lots]
5707,i,a'walking,[dog]
5708,i,a'walking,[dog]
5709,♫,catching,[sun]
5710,politicians,spout,[what]
5711,you,need,[companion]
5712,you,gave,"[wail, ♫]"
5713,we,make,[home]
5714,politicians,spout,[what]
5715,you,need,[companion]
5716,i,going,"[to, let, her, introduce, herself, to, everybody]"
5717,her,introduce,[herself]
5718,you,tell,[name]
5719,you,tell,[everyone]
5720,we,heard,[lot]
5721,you,hear,[whispers]
5722,it,make,[sneeze]
5723,research,help,"[einstein, find, a, cure, for, her, never, -, ending, scratchy, throat]"
5724,russell,telling,[us]
5725,einstein,hoping,[what]
5726,he,engineer,"[pound, peanut]"
5727,she,likes,[achievement]
5728,you,like,"[to, ride, in, burt, 's, spaceship]"
5729,it,have,[laser]
5730,it,get,[bird]
5731,einstein,needs,"[to, relax, from, her, job, educating, the, public]"
5732,she,loves,"[to, take, in, the, arts]"
5733,children,need,"[dance, partner]"
5734,she,loves,"[to, dance]"
5735,she,going,"[to, make, me, do, it]"
5736,me,do,[it]
5737,sw,do,[head]
5738,huang,like,"[to, learn, some, arias, on, her, violin]"
5739,einstein,sing,"[to, learn, some, arias, on, her, violin]"
5740,stu,needs,"[backup, singer]"
5741,you,need,"[to, get, rid, of, that, seed, first]"
5742,you,run,[fiesta]
5743,you,enjoy,[fiesta]
5744,she,had,[problem]
5745,you,have,[problem]
5746,pirates,like,[what]
5747,you,like,"[to, drink, beer, ,, einstein]"
5748,you,like,"[to, drink, water]"
5749,you,say,[what]
5750,einstein,sing,[birthday]
5751,you,sing,[birthday]
5752,we,wrap,[it]
5753,she,like,"[to, give, a, shout, out, to, all, our, animal, friends, back, at, the, knoxville, zoo]"
5754,you,want,"[to, say, "", hi, "", to, all, the, owls]"
5755,'s,get,[one]
5756,we,have,[cats]
5757,we,like,"[to, encourage, all, of, you, to, do, your, part, to, help, protect, einstein, 's, animal, friends, ,, and, to, do, your, part, to, help, protect, their, homes, that, they, live, [, in]"
5758,they,live,[that]
5759,we,ask,[her]
5760,we,want,"[to, protect, your, home]"
5761,you,like,"[what, to, say, to, all, these, nice, people]"
5762,i,love,[you]
5763,you,blow,[kiss]
5764,you,say,[what]
5765,i,going,"[to, come, to, speak, to, you]"
5766,i,got,"[ta, call, my, mother]"
5767,i,have,[mother]
5768,i,called,[her]
5769,i,got,"[to, talk, to, you]"
5770,i,got,"[to, talk, to, a, bunch, of, nice, people]"
5771,i,told,[her]
5772,she,said,[her]
5773,i,have,"[to, talk, to, them, about, stories]"
5774,you,design,[story]
5775,you,tell,[it]
5776,you,going,"[to, use, a, microphone]"
5777,poignancy,turns,[you]
5778,poignancy,leaves,[you]
5779,i,heard,[mother]
5780,i,told,[you]
5781,you,tell,[them]
5782,you,believe,[what]
5783,i,love,[that]
5784,we,have,[time]
5785,storytelling,crafting,[story]
5786,someone,wants,"[that, to, listen, to]"
5787,i,going,"[to, tell, you, a, little, story]"
5788,tradition,comes,"[stories, pictographs]"
5789,we,scratching,[stories]
5790,we,doing,[pictographs]
5791,we,had,[urge]
5792,lexus,wants,"[to, sell, you, a, car]"
5793,they,telling,[story]
5794,you,watching,[commercials]
5795,one,has,[desire]
5796,it,tell,[story]
5797,it,heard,[story]
5798,you,tell,[that]
5799,i,telling,[story]
5800,i,telling,[one]
5801,you,going,"[to, miss, me]"
5802,i,introduced,[you]
5803,i,grew,"[hearing, these, stories]"
5804,i,grew,"[hearing, these, stories]"
5805,i,called,[mom]
5806,it,makes,"[spit, froth]"
5807,i,called,[mother]
5808,she,said,[mother]
5809,i,need,"[to, go, to, the, mall]"
5810,you,know,[father]
5811,he,takes,[nap]
5812,i,got,"[to, go]"
5813,i,got,[errand]
5814,outing,included,[lights]
5815,she,become,[rapport]
5816,she,meet,[them]
5817,she,had,[rapport]
5818,you,speak,[english]
5819,dog,has,[day]
5820,she,ended,[day]
5821,she,stopped,[driving]
5822,everyone,had,[color]
5823,that,matches,"[pants, suit, color]"
5824,she,does,[needlepoint]
5825,they,call,[them]
5826,i,have,[lot]
5827,they,have,[carport]
5828,i,got,[surprise]
5829,we,taking,[car]
5830,she,reaches,[catastrophe]
5831,she,pulls,[catastrophe]
5832,i,make,[part]
5833,she,engineered,[umbrella]
5834,she,slam,[door]
5835,you,kidding,[me]
5836,you,doing,[it]
5837,he,got,"[to, sleep, sometime]"
5838,we,left,[father]
5839,he,kill,[me]
5840,we,get,[father]
5841,i,yanking,[them]
5842,i,doing,[knots]
5843,i,got,[mouth]
5844,i,got,"[knuckle, grip]"
5845,she,whistling,"[kind, one]"
5846,i,do,"[kind, one]"
5847,she,picked,[highway]
5848,i,said,"[ma, ,, pick, a, lane]"
5849,ma,pick,[lane]
5850,they,give,[lanes]
5851,you,use,[them]
5852,it,help,[breathing]
5853,it,do,[something]
5854,you,have,[license]
5855,i,get,[ticket]
5856,guy,have,"[uniform, look]"
5857,you,got,[ticket]
5858,she,explained,[man]
5859,i,have,"[to, tell, you, as, she, did, ,]"
5860,it,loses,[something]
5861,he,come,"[to, tell, you, as, she, did, ,, thing]"
5862,he,does,[thing]
5863,which,tells,[me]
5864,he,going,"[to, think, i, 'm, kind, of, cute]"
5865,you,doing,[that]
5866,i,say,"[perdon, ,, yo, no, hablo, ingles]"
5867,he,gave,[ticket]
5868,he,give,[ticket]
5869,i,know,[mall]
5870,cat,batting,[mouse]
5871,cat,batting,[mouse]
5872,cat,left,[paw]
5873,cat,left,[paw]
5874,we,reached,[mall]
5875,you,entered,"[lot, purgatory]"
5876,you,join,[line]
5877,guy,going,"[to, turn, on, the, brake, lights, just, as, you, pull, up, behind, him]"
5878,i,have,"[to, exchange, your, father, 's, underwear]"
5879,you,have,"[to, —, you, know, ,]"
5880,i,want,"[to, walk, in]"
5881,i,have,[thread]
5882,we,have,"[to, take, pop, 's, underwear, back, now]"
5883,it,upset,[you]
5884,it,upset,[me]
5885,i,sent,[him]
5886,he,went,"[him, grippers, to, buy, the, boxers]"
5887,he,bought,[grippers]
5888,he,supposed,"[to, buy, the, boxers]"
5889,i,read,[it]
5890,you,have,[children]
5891,we,crawled,[feet]
5892,mother,says,"[feet, it]"
5893,i,knew,[it]
5894,i,knew,[it]
5895,we,make,[space]
5896,i,tell,[you]
5897,she,points,"[passenger, window]"
5898,i,look,"[passenger, window]"
5899,three,aisles,"[passenger, window]"
5900,you,want,"[to, laugh]"
5901,you,know,"[to, laugh]"
5902,she,got,"[to, speak, to, very, slowly, and, distinctly]"
5903,i,know,"[that, honey]"
5904,i,want,[vote]
5905,we,doing,[great]
5906,we,doing,[great]
5907,we,doing,[fine]
5908,you,embarrassed,"[me, life]"
5909,i,embarrassed,[you]
5910,she,talking,"[emergency, brake, door]"
5911,she,puts,[car]
5912,she,hits,"[emergency, brake]"
5913,she,opens,[door]
5914,she,jumps,"[phone, books, kmart, purse]"
5915,she,knocks,"[phone, books]"
5916,she,walks,"[phone, books, kmart, purse]"
5917,she,carrying,"[kmart, purse]"
5918,she,has,"[land, speed]"
5919,i,know,[it]
5920,holidays,bring,[us]
5921,i,close,[door]
5922,i,leave,"[phone, books]"
5923,i,tell,[you]
5924,she,eats,[portions]
5925,she,carries,"[notebook, pen]"
5926,she,wields,[power]
5927,people,do,[what]
5928,who,tell,[stories]
5929,you,spell,[that]
5930,she,writes,[expose]
5931,you,got,"[to, look]"
5932,i,got,"[to, look]"
5933,i,seen,"[crime, scene]"
5934,what,give,[play]
5935,you,got,"[to, look]"
5936,i,got,"[to, look]"
5937,you,got,"[to, look]"
5938,you,want,"[to, look]"
5939,she,holding,"[kmart, purse]"
5940,she,wielding,[it]
5941,she,holding,[tons]
5942,they,see,[you]
5943,i,know,[part]
5944,we,love,[stories]
5945,we,want,"[to, curl, up, and, say, ,]"
5946,we,tell,[it]
5947,we,tell,[it]
5948,we,love,[story]
5949,they,popped,[trunks]
5950,they,pulled,"[lawn, chairs, drinks]"
5951,she,bringing,[me]
5952,you,thought,[that]
5953,i,put,[car]
5954,she,got,[seat]
5955,she,hugging,[purse]
5956,which,means,"[what, more]"
5957,you,have,[shame]
5958,people,watching,[us]
5959,you,got,"[to, make, up]"
5960,i,sculpt,[little]
5961,she,says,[this]
5962,me,refresh,[you]
5963,i,gave,[it]
5964,someone,taps,[me]
5965,i,follow,[women]
5966,sister,meant,[what]
5967,we,want,"[to, know, one, more, thing]"
5968,me,take,[care]
5969,i,know,[her]
5970,i,believe,[me]
5971,you,want,"[to, handle, her, really, gingerly]"
5972,she,reminds,[us]
5973,i,miss,[it]
5974,i,miss,[her]
5975,i,going,"[to, drive, you, crazy, probably, for, about, 14, ,, 15, more, years]"
5976,you,going,"[to, miss, me]"
5977,i,want,"[to, say, thank, you, to, someone]"
5978,i,want,"[to, praise, them]"
5979,i,want,"[to, take, in, their, praise, of, me]"
5980,i,stop,[it]
5981,i,asked,[myself]
5982,who,does,[this]
5983,i,decided,"[to, investigate]"
5984,i,get,"[to, see, people, who, are, facing, life, and, death, with, addiction]"
5985,who,facing,"[life, death]"
5986,they,hear,[son]
5987,father,told,"[that, everybody]"
5988,he,told,[son]
5989,son,needed,"[to, hear, it]"
5990,we,need,[that]
5991,i,know,[gentleman]
5992,i,know,[woman]
5993,i,like,[you]
5994,praise,have,"[to, be, genuine]"
5995,she,takes,[responsibility]
5996,i,had,[who]
5997,she,thanks,[children]
5998,i,thank,[it]
5999,they,supposed,"[to, do, it]"
6000,i,blocking,[it]
6001,people,blocking,[it]
6002,i,take,"[steak, rare]"
6003,i,need,"[size, shoes]"
6004,you,praise,[me]
6005,i,giving,[data]
6006,i,telling,[you]
6007,i,telling,[you]
6008,i,need,[help]
6009,i,treating,[you]
6010,you,do,[what]
6011,you,neglect,[me]
6012,you,abuse,[it]
6013,you,meet,[need]
6014,i,took,[bike]
6015,i,love,"[this, bike]"
6016,they,do,[something]
6017,you,true,[wheels]
6018,it,going,"[to, make, the, bike, so, much, better]"
6019,i,get,[bike]
6020,they,taken,[warps]
6021,i,going,"[to, challenge, all, of, you]"
6022,you,need,"[that, to, hear]"
6023,you,need,"[what, to, hear]"
6024,she,need,[what]
6025,he,need,[what]
6026,we,have,"[world, peace]"
6027,it,starts,[household]
6028,i,want,"[mothers, friends, daughters, sons]"
6029,somebody,said,[that]
6030,you,done,[job]
6031,i,spent,[life]
6032,i,learned,[what]
6033,mind,keeps,"[wandering, back, to, a, seminar, that, i, took, when, i, was, a, graduate, student, at, harvard, with, the, great, psychologist, erik, erikson]"
6034,i,took,[that]
6035,he,taught,[us]
6036,lives,attempt,"[to, achieve, an, inner, balance, between, three, realms, :, work, ,, love, and, play]"
6037,i,tell,[stories]
6038,i,studied,"[to, illustrate, this, point]"
6039,life,suggests,[what]
6040,he,had,[ambition]
6041,he,had,"[to, escape, that, hard, -, scrabble, farm, from, which, he, was, born]"
6042,he,read,[books]
6043,he,got,[copy]
6044,him,transcend,[surroundings]
6045,he,haunted,[death]
6046,mother,lay,[dying]
6047,she,hold,[hope]
6048,we,die,[life]
6049,he,develop,[consolation]
6050,he,followed,[cultures]
6051,you,accomplish,[something]
6052,reputation,outlive,[existence]
6053,it,carried,[him]
6054,he,suffered,[that]
6055,things,combined,"[to, lay, him, low]"
6056,he,broken,[engagement]
6057,he,did,[that]
6058,friend,leaving,[illinois]
6059,they,took,"[knives, razors, scissors]"
6060,i,die,[anything]
6061,i,done,[anything]
6062,he,won,[seat]
6063,everyone,broken,[life]
6064,he,surprised,[nation]
