,subject,verb,object
14072,we,love,[idea]
14073,they,evoke,[action]
14074,us,do,[work]
14075,guys,have,[computers]
14076,it,pronounce,[something]
14077,it,do,[something]
14078,we,write,[it]
14079,magician,write,[thing]
14080,it,compile,[computer]
14081,it,pronounce,[computer]
14082,you,need,[computer]
14083,you,encode,"[spell, program]"
14084,physics,interpret,[information]
14085,physics,run,[program]
14086,that,turn,[it]
14087,that,cut,[dna]
14088,you,change,[sequence]
14089,you,change,[folding]
14090,you,get,"[dna, stapler]"
14091,we,want,"[to, be, able, to, write]"
14092,we,know,"[machine, language]"
14093,we,have,[compiler]
14094,i,join,[band]
14095,that,try,"[to, make, molecular, spells, using, dna]"
14096,we,use,[dna]
14097,we,write,"[programming, languages]"
14098,we,have,[compilers]
14099,we,do,[that]
14100,you,make,"[shape, pattern]"
14101,i,decide,"[to, use, a, type, of, dna, origami, ,, where, you, take, a, long, strand, of, dna, and, fold, it, into, whatever, shape, or, pattern, you, might, want]"
14102,you,take,[strand]
14103,you,fold,[it]
14104,you,want,"[shape, pattern]"
14105,i,spend,"[year, torvalds]"
14106,program,take,[shape]
14107,program,spit,"[dna, sequences]"
14108,what,go,"[to, fold, the, long, strand, into, this, shape, that, we, want, to, make]"
14109,we,want,"[that, to, make]"
14110,you,send,"[e, -, mail]"
14111,company,pronounce,[them]
14112,they,take,"[e, -, mail]"
14113,they,string,[them]
14114,they,send,[them]
14115,you,get,[250]
14116,i,mix,[them]
14117,i,add,[bit]
14118,i,add,[strand]
14119,i,tell,[you]
14120,you,heat,[thing]
14121,you,cool,[it]
14122,strands,do,[thing]
14123,one,bind,[strand]
14124,one,have,[half]
14125,that,bind,[strand]
14126,one,bring,[parts]
14127,it,approximate,[shape]
14128,we,do,[this]
14129,you,get,"[50, billion]"
14130,you,see,[them]
14131,you,change,[sequence]
14132,you,change,[spell]
14133,you,make,[molecule]
14134,he,like,"[to, hang, out, with, his, buddies]"
14135,you,change,[spell]
14136,you,change,[sequence]
14137,you,get,"[nanometer, triangles]"
14138,you,do,[it]
14139,you,get,[patterns]
14140,you,paint,[patterns]
14141,we,want,"[what, to, do, in, the, end]"
14142,we,build,[anything]
14143,we,want,"[to, be, able, to, build, technological, artifacts, that, are, maybe, good, for, the, world]"
14144,we,want,"[to, learn, how, to, build, biological, artifacts, ,, like, people, and, whales, and, trees]"
14145,we,reach,[level]
14146,ability,get,"[to, be, that, good]"
14147,you,do,[what]
14148,me,create,"[contact, model]"
14149,me,build,[foot]
14150,you,help,[me]
14151,we,want,"[to, design, a, foot]"
14152,we,have,"[what, to, do]"
14153,we,have,"[to, first, know, what, a, foot, is]"
14154,you,want,"[to, really, do, research]"
14155,you,have,"[what, to, do]"
14156,you,have,"[to, go, to, the, literature, and, look, up, what, 's, known, about, feet]"
14157,you,do,[this]
14158,you,need,"[to, survey, all, feet, and, extract, the, principles, of, how, they, work]"
14159,you,help,[me]
14160,you,see,[clip]
14161,you,design,[that]
14162,you,do,[what]
14163,you,run,[experiments]
14164,us,make,[blueprint]
14165,they,locomote,"[movement, type]"
14166,you,want,"[to, study, how, a, foot, works]"
14167,we,go,"[to, have, to, simulate, those, surfaces, ,, or, simulate, that, debris]"
14168,we,do,[that]
14169,we,do,[that]
14170,we,put,[animal]
14171,it,slow,[animal]
14172,it,do,[that]
14173,we,slow,[it]
14174,leg,hit,[debris]
14175,animal,contact,[parts]
14176,you,do,[experiment]
14177,you,take,[cockroach]
14178,you,remove,[foot]
14179,i,pass,[cockroaches]
14180,it,do,[what]
14181,it,run,[speed]
14182,they,grow,[them]
14183,they,do,[it]
14184,it,do,[what]
14185,i,show,[you]
14186,we,saw,[it]
14187,it,discover,"[christina, huffard]"
14188,it,film,"[sea, studios]"
14189,we,describe,[species]
14190,one,disguise,[itself]
14191,it,walk,[arms]
14192,it,hold,[arms]
14193,it,do,[what]
14194,it,use,[foot]
14195,escher,make,[drawing]
14196,he,create,"[animal, fantasy]"
14197,we,know,"[nature, animal]"
14198,art,imitate,[life]
14199,it,turn,[nature]
14200,we,evolve,[animal]
14201,we,want,[to]
14202,we,want,"[to, add, distributed, foot, contact]"
14203,us,inspire,[design]
14204,we,inspire,[robot]
14205,foot,start,"[to, be, quite, simple]"
14206,video,show,[you]
14207,robot,contact,[leg]
14208,you,see,[what]
14209,it,use,"[circle, leg]"
14210,you,see,[it]
14211,you,notice,[something]
14212,assistant,go,"[to, help, me, here]"
14213,you,touch,"[cockroach, leg]"
14214,you,get,[microphone]
14215,you,touch,"[cockroach, leg]"
14216,you,notice,[something]
14217,we,give,[it]
14218,you,touch,[it]
14219,you,see,[what]
14220,they,have,[spines]
14221,one,know,[spines]
14222,they,do,[what]
14223,they,capture,[disparities]
14224,crabs,miss,[footholds]
14225,they,have,[problem]
14226,they,have,[spines]
14227,crabs,miss,[spines]
14228,they,have,[problem]
14229,we,produce,[spines]
14230,we,make,[spines]
14231,we,do,[that]
14232,we,test,[them]
14233,we,understand,[principle]
14234,we,need,"[to, add, tuned, spines]"
14235,rhex,have,[trouble]
14236,colleagues,do,[this]
14237,koditschek,put,"[steel, nails]"
14238,it,do,[it]
14239,you,let,[spines]
14240,'s,slow,[it]
14241,you,see,[spines]
14242,it,do,[that]
14243,we,have,"[foot, spines]"
14244,you,climb,[surfaces]
14245,one,climb,[surface]
14246,it,do,[it]
14247,you,slow,[it]
14248,you,see,[something]
14249,it,swim,[surface]
14250,we,model,[behavior]
14251,undergraduate,discover,[what]
14252,you,use,[this]
14253,he,take,[idea]
14254,animals,add,[claws]
14255,you,feel,[them]
14256,you,grab,[it]
14257,you,touch,[it]
14258,who,develop,[technique]
14259,he,imbed,[claws]
14260,i,show,[you]
14261,'s,attach,[claws]
14262,animals,use,[mechanisms]
14263,that,include,"[claws, spines, hairs, pads, glue, adhesion, bunch]"
14264,you,see,"[hairs, claws, thing]"
14265,ant,do,[anything]
14266,we,discover,[glue]
14267,it,help,[it]
14268,we,get,[inspiration]
14269,we,have,[something]
14270,secret,involve,[toes]
14271,they,run,[surface]
14272,they,take,[steps]
14273,you,see,[them]
14274,we,slow,[it]
14275,they,attach,[feet]
14276,they,detach,[them]
14277,they,detach,[it]
14278,you,peel,[piece]
14279,they,have,[structures]
14280,hair,have,[case]
14281,it,have,"[split, ends]"
14282,it,allow,[contact]
14283,gecko,have,[billion]
14284,we,split,[hairs]
14285,this,inspire,[design]
14286,we,imagine,[products]
14287,we,imagine,"[band, aid]"
14288,we,take,[glue]
14289,we,take,[hairs]
14290,we,put,[rolls]
14291,we,make,"[band, aid]"
14292,we,have,[undergraduates]
14293,it,make,"[band, aid]"
14294,it,cause,[irritation]
14295,they,climb,[something]
14296,you,imagine,[that]
14297,we,need,"[to, support, curiosity, -, based, research]"
14298,we,use,[secrets]
14299,we,see,[that]
14300,we,try,"[to, create, the, first, climbing, search, -, and, -, rescue, robot, —, no, suction, or, magnets, —, that, can, only, move, on, limited, kinds, of, surfaces]"
14301,i,call,"[robot, rise]"
14302,we,have,[team]
14303,you,have,[audio]
14304,it,use,[feet]
14305,we,get,[dynamics]
14306,cutkosky,take,[it]
14307,he,do,[what]
14308,these,tune,[toes]
14309,they,be,[principles]
14310,they,use,[principles]
14311,this,use,[suction]
14312,it,inspire,[suction]
14313,you,see,[it]
14314,it,try,"[to, go, up, and, rescue, somebody, at, that, upper, floor]"
14315,you,visualize,[this]
14316,we,get,"[design, secrets]"
14317,we,distribute,[control]
14318,nature,use,[solutions]
14319,they,integrate,[solutions]
14320,we,want,"[to, mimic, nature]"
14321,we,inspire,[biology]
14322,we,use,[principles]
14323,you,care,"[to, build, a, search, -, and, -, rescue, robot, that, can, help, you, in, an, earthquake, ,, or, to, save, someone, in, a, fire]"
14324,you,want,"[to, build, a, search, -, and, -, rescue, robot, that, can, help, you, in, an, earthquake, ,, or, to, save, someone, in, a, fire]"
14325,that,help,[you]
14326,that,save,[someone]
14327,you,care,"[to, build, a, search, -, and, -, rescue, robot, that, can, help, you, in, an, earthquake, ,, or, to, save, someone, in, a, fire]"
14328,we,preserve,[designs]
14329,you,understand,[nothing]
14330,you,have,[break]
14331,i,tell,[you]
14332,i,know,[nightmare]
14333,you,know,[nightmare]
14334,you,arrive,[you]
14335,they,push,[you]
14336,i,have,"[nothing, nothing]"
14337,we,try,"[to, speak, about, something, else]"
14338,i,know,[what]
14339,i,try,"[to, design, the, toothbrush]"
14340,i,try,"[to, say]"
14341,that,interest,[me]
14342,we,call,[it]
14343,la,vend,[mal]
14344,they,sell,[more]
14345,i,call,[that]
14346,who,try,"[to, deserve, to, exist]"
14347,who,try,"[to, do, it, in, another, way]"
14348,i,try,"[to, not, make, the, object, for, the, object, but, for, the, result, ,, for, the, profit, for, the, human, being]"
14349,who,use,[it]
14350,we,take,[toothbrush]
14351,who,own,[mouth]
14352,guy,live,[society]
14353,civilization,create,[society]
14354,species,create,[civilization]
14355,i,take,[minute]
14356,i,have,[power]
14357,i,do,[it]
14358,i,do,[it]
14359,i,call,[what]
14360,we,remember,"[point, two]"
14361,we,see,[that]
14362,lightning,make,[life]
14363,that,die,[life]
14364,we,copy,[way]
14365,i,mean,[what]
14366,i,know,[what]
14367,this,schedule,[what]
14368,we,have,[idea]
14369,we,have,[idea]
14370,we,miss,[story]
14371,we,have,[way]
14372,nobody,oblige,"[to, be, a, genius]"
14373,everybody,oblige,"[to, participate]"
14374,we,say,[that]
14375,i,explain,[you]
14376,you,try,"[to, have, this, angle, of, vision]"
14377,i,find,[something]
14378,they,continue,[something]
14379,i,raise,[angle]
14380,you,raise,[level]
14381,i,see,[you]
14382,i,help,[you]
14383,i,design,[toothbrush]
14384,you,start,"[to, be, in, the, territory, of, intelligence]"
14385,you,raise,[angle]
14386,nobody,oblige,"[to, be, a, genius]"
14387,we,know,[answer]
14388,you,raise,[angle]
14389,we,say,"[what, what]"
14390,we,see,[line]
14391,you,take,[lens]
14392,cycle,be,[duty]
14393,you,not,[duty]
14394,we,have,[time]
14395,we,have,[time]
14396,i,know,[what]
14397,i,do,[it]
14398,i,say,[that]
14399,nothing,exist,[rhythym]
14400,we,have,"[just, to, finish, the, story]"
14401,you,understand,[that]
14402,i,repeat,[story]
14403,we,finish,[possibility]
14404,we,offer,[possibility]
14405,we,bring,[things]
14406,we,know,[things]
14407,you,have,[duty]
14408,we,have,"[not, to, have, any, idea, about, the, next, story]"
14409,we,give,[pages]
14410,we,give,[tools]
14411,we,do,[it]
14412,i,continue,"[to, work]"
14413,i,go,"[try, an, experiment]"
14414,i,do,[experiments]
14415,i,go,"[see, what, happens, if, i, press, this, button]"
14416,i,press,[button]
14417,i,use,"[to, work, in, this, field, of, elementary, particles]"
14418,what,happen,"[to, matter, if, you, chop, it, up, very, fine]"
14419,you,chop,[it]
14420,it,make,[what]
14421,we,know,[lot]
14422,i,want,"[to, talk, about]"
14423,four,put,[theory]
14424,it,get,"[ta, be, right]"
14425,experiments,have,"[to, be, wrong]"
14426,friend,use,"[to, pay, very, little, attention, when, people, said, ,, "", you, know, ,, there, 's, a, man, with, an, experiment, that, seems, to, disagree, with, special, relativity]"
14427,that,seem,"[to, disagree, with, special, relativity]"
14428,we,mean,[what]
14429,i,try,"[to, make, that, clear, —, partially, clear]"
14430,i,offer,[that]
14431,it,have,[nothing]
14432,they,have,[apparatus]
14433,they,have,[tentacles]
14434,they,have,"[compound, eyes]"
14435,they,have,[laws]
14436,who,believe,[that]
14437,i,think,[them]
14438,we,understand,[them]
14439,we,try,[them]
14440,we,try,"[to, get, closer, and, closer]"
14441,we,figure,[theory]
14442,i,call,[what]
14443,we,think,"[to, get, closer, and, closer, to, it]"
14444,we,try,"[to, get, closer, and, closer, to, it]"
14445,we,express,[things]
14446,you,write,[theory]
14447,we,mean,[what]
14448,i,say,[what]
14449,newton,believe,[that]
14450,law,take,[form]
14451,people,call,[that]
14452,you,hear,[lot]
14453,it,predict,[probabilities]
14454,you,have,[probabilities]
14455,that,mean,[what]
14456,theory,include,"[chance, outcomes]"
14457,we,keep,"[doing, that]"
14458,we,build,"[machines, accelerators]"
14459,we,do,[that]
14460,we,peel,[skins]
14461,skin,have,[something]
14462,we,write,[them]
14463,we,see,[them]
14464,they,use,[mathematics]
14465,they,require,[mathematics]
14466,i,try,"[what, to, say, today]"
14467,newton,call,[it]
14468,phenomena,resemble,[ones]
14469,we,have,[that]
14470,we,need,[what]
14471,they,use,[mathematics]
14472,newton,find,[law]
14473,coulomb,find,[law]
14474,you,see,[law]
14475,it,mean,[what]
14476,you,take,[sphere]
14477,you,rotate,[sphere]
14478,rotations,leave,[sphere]
14479,operations,leave,[phenomenon]
14480,we,turn,[whole]
14481,it,leave,[the]
14482,that,express,[this]
14483,you,use,[notation]
14484,you,have,"[to, know, what, these, things, mean]"
14485,things,mean,[what]
14486,you,use,[symmetry]
14487,you,get,[set]
14488,you,use,[symmetry]
14489,you,get,[set]
14490,you,exhibit,"[simplicity, elegance]"
14491,currents,give,[rise]
14492,we,find,[hole]
14493,they,hear,[it]
14494,i,do,[it]
14495,i,mention,[it]
14496,some,generalize,[it]
14497,it,give,[description]
14498,we,say,[what]
14499,skin,show,[similarity]
14500,we,need,[what]
14501,we,know,"[how, to, write, it, in, a, lovely, ,, concise, way]"
14502,symmetry,exhibit,[simplicity]
14503,most,take,[that]
14504,lot,'s,[it]
14505,lot,tell,[it]
14506,sources,tell,[it]
14507,they,have,[plague]
14508,he,saw,"[apple, fall]"
14509,that,draw,[apple]
14510,we,take,[it]
14511,i,forbear,"[to, describe, it, in, that, book]"
14512,i,account,[freak]
14513,we,have,"[what, to, watch, out, for, ,, (, laughter, ), especially, at, this, meeting]"
14514,who,claim,[that]
14515,everybody,know,[that]
14516,mind,appreciate,[it]
14517,mind,enjoy,[it]
14518,mind,use,[it]
14519,skins,resemble,[one]
14520,math,allow,[one]
14521,you,express,[phenomenon]
14522,i,say,[gravity]
14523,newton,do,[lot]
14524,he,write,[essay]
14525,we,have,"[to, assume, these, principles, as, separate, metaphysical, postulates]"
14526,we,call,[what]
14527,you,need,[something]
14528,emergence,mean,[what]
14529,it,diminish,[importance]
14530,you,need,[something]
14531,people,keep,"[asking, that, when, they, read, my, book, ,, "", the, quark, and, the, jaguar]"
14532,they,read,"[book, quark, jaguar]"
14533,they,say,"[asking, that, when, they, read, my, book, ,, "", the, quark, and, the, jaguar]"
14534,they,mean,[something]
14535,you,need,[something]
14536,government,need,"[to, make, us, do, something, painful, to, fix, it]"
14537,us,do,[something]
14538,that,do,[it]
14539,firms,reduce,"[energy, intensity]"
14540,they,get,[money]
14541,we,want,"[to, save, very, much, of, it]"
14542,we,do,[it]
14543,nobody,make,[money]
14544,government,have,"[to, force, us, to, do, painful, things, to, get, off, oil, —]"
14545,states,eliminate,[use]
14546,states,rejuvenate,[economy]
14547,process,catalyze,[military]
14548,i,write,[that]
14549,oil,light,[building]
14550,whalers,pay,[attention]
14551,populations,save,"[innovators, capitalists]"
14552,we,spend,[decades]
14553,one,bother,"[to, add, them, up, before]"
14554,we,find,[things]
14555,toyota,have,"[market, cap]"
14556,you,drive,[car]
14557,china,have,"[energy, policy]"
14558,they,go,"[to, export, your, uncle, 's, buick]"
14559,cars,go,"[to, be, made, super, efficient]"
14560,who,make,[them]
14561,we,continue,"[to, import, efficient, cars, to, replace, foreign, oil]"
14562,we,make,[cars]
14563,we,import,"[oil, cars]"
14564,that,seem,"[to, make, more, sense]"
14565,we,keep,"[using, the, oil, ,, particularly, the, imported, oil]"
14566,we,face,[array]
14567,they,cost,[nothing]
14568,it,do,[what]
14569,we,have,"[to, treat, countries, that, have, oil, differently, than, countries, that, do, n't, have, oil]"
14570,that,have,[oil]
14571,that,have,[oil]
14572,they,sign,[what]
14573,they,like,"[fighting, over, oil]"
14574,they,like,"[being, in, the, sands]"
14575,they,like,"[being, in, the, sands]"
14576,money,go,[sort]
14577,it,create,[sort]
14578,we,save,[oil]
14579,we,replace,[half]
14580,oil,cost,[dollars]
14581,we,pay,[what]
14582,that,save,[dollars]
14583,we,need,"[to, invest, about, 180, billion, dollars]"
14584,half,build,"[bio, fuel, industry]"
14585,we,gain,[jobs]
14586,we,get,[returns]
14587,you,want,[it]
14588,you,like,"[policies, distorting, opposing]"
14589,they,make,[money]
14590,they,have,[appeal]
14591,we,want,[them]
14592,we,figure,[ways]
14593,that,require,"[much, legislation]"
14594,one,have,[drive]
14595,you,have,[it]
14596,seater,do,[miles]
14597,that,do,[zero]
14598,percent,cost,[cents]
14599,you,save,[amount]
14600,you,put,[it]
14601,you,double,[efficiency]
14602,we,intend,"[to, use, those, numbers, to, create, demand, pull, ,, and, flip, the, market]"
14603,generation,save,[half]
14604,we,know,[most]
14605,everybody,drive,[one]
14606,we,realize,[that]
14607,percent,end,"[accelerating, the, car, and, then, heating, the, brakes, when, you, stop]"
14608,fourths,cause,[weight]
14609,unit,go,"[that, to, avoid, wasting, another, seven, units, of, energy]"
14610,you,whack,[car]
14611,it,cost,[more]
14612,we,know,"[how, to, make, cars, much, lighter]"
