,subject,verb,object,TalkID
9560,surgeon,do,[what],580
9561,some,say,[butchers],580
9562,you,need,"[to, talk, about, surgical, instruments, and, the, evolution, of, surgical, technology, together]",580
9563,we,go,"[where, to, be, going, in, the, future]",580
9564,i,want,"[to, give, you, a, little, bit, of, perspective, of, how, we, got, to, this, point]",580
9565,we,come,"[to, believe, that, surgery, was, ok]",580
9566,trephination,cut,[hole],580
9567,you,have,[guy],580
9568,sacks,go,"[to, be, born, way, in, the, future]",580
9569,he,get,"[seizure, disorder]",580
9570,you,understand,[this],580
9571,i,cut,[hole],580
9572,i,fix,[it],580
9573,we,get,[dawn],580
9574,much,intend,"[to, be, religious, ,, or]",580
9575,much,intend,"[to, be, therapeutic]",580
9576,we,tell,[what],580
9577,we,see,[what],580
9578,that,have,[communication],580
9579,we,see,[dawn],580
9580,we,fast,[thousands],580
9581,guys,confine,[surgery],580
9582,that,save,[writers],580
9583,it,save,[surgeons],580
9584,surgeons,have,[bit],580
9585,landscape,dominate,"[barber, surgeon]",580
9586,one,have,"[to, take, less, than, two, minutes]",580
9587,you,have,"[to, have, quite, a, flair, for, the, dramatic, ,]",580
9588,him,do,[lithotomy],580
9589,who,put,[themselves],580
9590,anesthesia,give,[freedom],580
9591,anesthesia,give,[freedom],580
9592,surgery,hurt,[you],580
9593,it,kill,[you],580
9594,infection,continue,"[to, claim, a, majority, of, surgical, patients, until, the, next, big, revolution, in, surgery, ,, which, was, aseptic, technique]",580
9595,you,start,"[doing, surgery, everywhere, ,]",580
9596,you,take,[organ],580
9597,you,put,[it],580
9598,it,work,[it],580
9599,surgeons,have,[problem],580
9600,incision,arrive,[time],580
9601,they,save,[lives],580
9602,people,need,[surgery],580
9603,people,have,[time],580
9604,question,have,"[to, be, asked]",580
9605,we,do,[surgeries],580
9606,laparoscopy,do,[kind],580
9607,it,change,[landscape],580
9608,it,use,"[when, there, was, changes, in, camera, technologies, and, things, like, that, ,, that, allowed, this, to, be, done, for, real, operations]",580
9609,you,see,[what],580
9610,you,expect,[surgery],580
9611,we,bring,[instruments],580
9612,you,start,"[manipulating, tissue]",580
9613,surgeons,have,"[to, give, up, their, 3d, vision]",580
9614,they,have,"[to, give, up, their, wrists]",580
9615,they,have,"[to, give, up, intuitive, motion, in, the, instruments]",580
9616,surgeon,have,[hours],580
9617,you,get,[instruments],580
9618,you,work,[instruments],580
9619,you,need,"[what, to, do]",580
9620,do,take,[capability],580
9621,do,put,[it],580
9622,you,need,"[to, put, a, wrist, on, that, instrument]",580
9623,i,get,"[to, talk, about, robots]",580
9624,robot,put,[wrist],580
9625,you,see,[operation],580
9626,you,place,[needle],580
9627,you,pass,[it],580
9628,you,follow,[it],580
9629,hands,make,[motions],580
9630,instruments,follow,[motions],580
9631,you,put,[what],580
9632,surgeon,sit,[robot],580
9633,surgeon,control,[robot],580
9634,robot,move,[instruments],580
9635,robot,power,[them],580
9636,you,have,"[3d, camera]",580
9637,you,get,"[3d, view]",580
9638,it,use,"[dissection, manipulation]",580
9639,it,require,"[dissection, manipulation]",580
9640,you,sew,"[bypass, vessels]",580
9641,you,go,[valves],580
9642,you,repair,[valves],580
9643,you,get,[technologies],580
9644,you,thank,[you],580
9645,you,say,[you],580
9646,one,cost,[you],580
9647,you,get,[it],580
9648,you,set,[robot],580
9649,you,need,"[to, reach, more, places, than, just, one]",580
9650,you,need,"[to, move, the, robot]",580
9651,you,need,"[to, put, some, new, incisions, in, there]",580
9652,you,need,"[to, re, -, set, it, up]",580
9653,you,need,"[to, add, some, more, ports, ,, and, more]",580
9654,we,have,"[to, ask, the, question]",580
9655,we,fix,[that],580
9656,we,change,"[what, it]",580
9657,we,have,"[to, re, -, set, up, each, time, we, wanted, to, move, somewhere, different]",580
9658,we,want,"[to, move, somewhere, different]",580
9659,we,bring,"[what, instruments]",580
9660,that,change,[capabilities],580
9661,that,change,[experience],580
9662,we,need,"[to, be, able, to, bring, a, camera, and, instruments, in, together, through, one, small, tube, ,, like, that, tube, you, saw, in, the, laparoscopy, video]",580
9663,what,go,"[to, come, out, of, that, tube]",580
9664,that,go,"[to, be, able, to, reach, anywhere]",580
9665,it,have,"[to, be, able, to, come, off, of, the, centerline, and, then, be, able, to, work, back, toward, that, centerline]",580
9666,this,let,[what],580
9667,you,do,[things],580
9668,you,need,"[that, to, do]",580
9669,this,give,[us],580
9670,they,go,"[to, see]",580
9671,we,get,"[where, to, go, with, this]",580
9672,we,get,"[to, write, the, script, of, the, next, revolution, in, surgery]",580
9673,we,take,[capabilities],580
9674,we,get,"[to, go, to, the, next, places]",580
9675,we,get,"[to, decide, what, our, new, surgeries, are, going, to, be]",580
9676,surgeries,go,"[what, to, be]",580
9677,i,think,"[to, really, get, the, rest, of, the, way, in, that, revolution]",580
9678,we,need,"[to, not, just, take, our, hands, in, in, new, ways]",580
9679,we,need,"[to, take, our, eyes, in, in, new, ways]",580
9680,we,need,"[to, see, beyond, the, surface]",580
9681,we,need,"[to, be, able, to, guide, what, we, 're, cutting, in, a, much, better, way]",580
9682,we,cut,"[what, way]",580
9683,you,see,[cancer],580
9684,we,start,"[what, to, do]",580
9685,we,start,"[to, inject, specially, designed, markers, into, the, bloodstream, that, will, target, the, cancer]",580
9686,that,target,[cancer],580
9687,we,take,[cameras],580
9688,we,look,[cameras],580
9689,we,need,"[where, to, cut]",580
9690,we,take,[markers],580
9691,we,inject,[them],580
9692,we,see,[places],580
9693,we,inject,[dyes],580
9694,we,do,[vessel],580
9695,we,bypass,[blockage],580
9696,we,make,"[connection, something]",580
9697,we,close,[patient],580
9698,we,light,[tumors],580
9699,you,want,"[to, leave, behind]",580
9700,you,want,"[to, leave, behind]",580
9701,we,need,"[to, confine, ourselves, to, this, macro, vision]",580
9702,we,have,[probes],580
9703,we,bring,[that],580
9704,that,hold,[hand],580
9705,you,keep,"[continence, bladder, control, function]",580
9706,we,reach,[it],580
9707,we,see,[it],580
9708,we,heal,[disease],580
9709,we,leave,"[patient, whole, intact, functional]",580
9710,that,go,"[to, buy, you, a, date, with, a, surgeon]",580
9711,you,write,[books],580
9712,you,start,[companies],580
9713,you,have,"[to, win]",580
9714,you,plan,"[to, spend, with, your, children]",580
9715,i,offer,[you],580
9716,that,go,"[to, make, that, diagnosis, any, less, terrifying]",580
9717,mortality,cause,"[re, -, evaluation]",580
9718,i,want,"[to, deprive, you, of, that, epiphany]",580
9719,i,want,[what],580
9720,you,need,"[to, do, it]",580
9721,i,want,"[to, help, you, re, -, perceive, what, philanthropy, is, ,, what, it, could, be, ,, and, what, your, relationship, to, it, is]",585
9722,i,want,"[to, offer, you, a, vision, ,, an, imagined, future]",585
9723,poet,put,[it],585
9724,i,want,"[to, start, with, these, word, pairs, here]",585
9725,we,like,[side],585
9726,they,reinvent,[charity],585
9727,it,drive,[tools],585
9728,it,propel,[leaders],585
9729,i,follow,[change],585
9730,it,tell,[what],585
9731,i,want,"[what, to, do]",585
9732,i,do,[that],585
9733,i,go,"[to, dwell, much, on, the, very, large, philanthropy, that, everybody, already, knows, about, —, the, gates, or, the, soros, or, the, google]",585
9734,i,want,"[what, to, do]",585
9735,person,have,[power],585
9736,i,go,"[what, to, do]",585
9737,each,challenge,[assumption],585
9738,this,surprise,[you],585
9739,shirky,capture,[assumption],585
9740,we,have,[wikipedia],585
9741,series,go,"[to, launch, at, the, same, time]",585
9742,wiser,set,[response],585
9743,paul,call,[what],585
9744,all,go,"[to, take, off]",585
9745,ones,go,"[to, be, the, biggest, ,, the, most, open, ,, the, fastest, ,, the, most, connected, form, of, philanthropy, in, human, history]",585
9746,this,challenge,[assumption],585
9747,network,make,[investment],585
9748,teacher,say,[what],585
9749,you,need,"[wedding, present, holiday, present]",585
9750,category,represent,"[warren, buffet]",585
9751,i,call,"[which, giving]",585
9752,he,challenge,[assumption],585
9753,giver,have,"[fund, foundation]",585
9754,that,aggregate,"[giving, and, investing]",585
9755,who,get,[boost],585
9756,types,imagine,[giving],585
9757,types,aggregate,[giving],585
9758,somebody,put,[dollars],585
9759,it,match,[millions],585
9760,i,go,"[to, look, quickly, at, the, fourth, and, fifth, categories, ,, which, are, innovation, ,, competitions, and, social, investing]",585
9761,they,bet,[competition],585
9762,they,attract,"[talent, money]",585
9763,they,speed,[solution],585
9764,this,tackle,[assumption],585
9765,that,require,[solution],585
9766,that,leave,[category],585
9767,this,tackle,[assumption],585
9768,who,want,"[to, create, change, in, the, world]",585
9769,that,build,[community],585
9770,it,list,[entities],585
9771,that,offer,"[debt, equity]",585
9772,we,leverage,[amount],585
9773,that,seek,[return],585
9774,we,think,[way],585
9775,we,act,[way],585
9776,philanthropy,reorganize,[itself],585
9777,all,fulfill,[aspiration],585
9778,we,get,"[to, realize, that, it, is, going, to, take, a, long, time, to, do, these, things]",585
9779,it,go,"[to, take, a, long, time, to, do, these, things]",585
9780,we,develop,[stamina],585
9781,all,go,"[to, be]",585
9782,that,reorganize,[itself],585
9783,we,see,[what],585
9784,we,have,[language],585
9785,we,call,"[whatever, it]",585
9786,i,go,"[which, to, call, the, social, singularity]",585
9787,we,fear,"[that, most]",585
9788,ability,keep,[pace],585
9789,we,hold,[future],585
9790,future,have,"[to, be, imagined]",585
9791,we,create,[future],585
9792,we,have,[problem],585
9793,experience,prepare,[us],585
9794,we,go,"[what, to, need, to, do]",585
9795,we,go,"[who, to, need, to, be]",585
9796,we,go,"[to, need, a, new, generation, of, citizen, leaders, willing, to, commit, ourselves, to, growing, and, changing, and, learning, as, rapidly, as, possible]",585
9797,i,have,[thing],585
9798,i,want,"[to, show, you]",585
9799,i,keep,[photograph],585
9800,i,felt,[connection],585
9801,i,know,[both],585
9802,i,want,"[to, offer, you, this, blank, slide]",585
9803,you,want,"[that, to, be, part, of, creating]",585
9804,that,mean,[whatever],585
9805,darwin,have,[privilege],603
9806,he,raise,[parents],603
9807,he,saw,[things],603
9808,he,make,[that],603
9809,he,make,[what],603
9810,he,write,[anything],603
9811,he,have,[something],603
9812,he,see,[people],603
9813,he,reject,[idea],603
9814,darwin,have,[nasa],603
9815,nasa,do,[that],603
9816,it,put,[variety],603
9817,that,detect,[sort],603
9818,that,collect,[data],603
9819,data,show,"[ultraviolet, radiation]",603
9820,that,receive,[amounts],603
9821,colors,indicate,[areas],603
9822,this,have,[implications],603
9823,darwin,appreciate,"[to, appreciate, at, the, time]",603
9824,darwin,want,"[to, appreciate, at, the, time]",603
9825,we,look,"[skin, color]",603
9826,we,predict,"[skin, color]",603
9827,we,know,[it],603
9828,we,see,[what],603
9829,we,share,[heritage],603
9830,we,bombard,[levels],603
9831,uvc,occlude,[atmosphere],603
9832,uvb,turn,"[to, be, incredibly, important]",603
9833,it,catalyze,[production],603
9834,we,need,[that],603
9835,we,get,"[lots, lots, melanin]",603
9836,it,protect,[body],603
9837,which,help,"[to, fuel, cell, production]",603
9838,we,evolve,[covering],603
9839,they,face,[what],603
9840,we,get,[dose],603
9841,you,experience,[radiation],603
9842,uva,have,[ability],603
9843,this,have,[consequences],603
9844,lineages,lose,[pigmentation],603
9845,we,begin,"[to, see, the, evolution, of, the, beautiful, sepia, rainbow, that, now, characterizes, all, of, humanity]",603
9846,that,characterize,[all],603
9847,people,go,"[to, low, uv, and, vice, versa]",603
9848,this,have,[sorts],603
9849,it,have,"[health, consequences]",603
9850,we,overcome,[all],603
9851,these,have,[consequences],603
9852,we,have,[to],603
9853,deficiency,creep,[sorts],603
9854,deficiency,cause,[sorts],603
9855,we,have,[one],603
9856,that,have,[consequences],603
9857,we,live,[people],603
9858,we,pigment,[people],603
9859,we,overcome,[this],603
9860,we,begin,"[to, understand, it]",603
9861,evolution,help,[us],603
9862,we,have,[president],603
9863,we,need,"[to, think, about, how, he, compares, ,, in, terms, of, his, pigmentation, ,, to, other, people, on, earth]",603
9864,he,resemble,[people],603
9865,people,have,[potential],603
9866,they,run,[risk],603
9867,they,have,"[desk, jobs]",603
9868,people,ask,[you],603
9869,you,have,"[to, think, about, some, exotic, examples, ,, or, fossils]",603
9870,you,have,"[to, look, at, your, skin]",603
9871,darwin,appreciate,[this],603
9872,he,eschew,[importance],603
9873,we,have,[today],603
9874,he,understand,[it],603
9875,he,appreciate,[it],603
9876,he,teach,[it],603
9877,you,teach,[it],603
9878,you,touch,[it],603
9879,you,understand,[it],603
9880,you,have,[evolution],603
9881,i,love,[theater],621
9882,i,love,[idea],621
9883,you,transform,[that],621
9884,i,love,[idea],621
9885,we,transcend,"[space, time]",621
9886,theater,awaken,[senses],621
9887,theater,open,[door],621
9888,i,commission,"[developing, "", upwake]",621
9889,i,begin,"[developing, "", upwake]",621
9890,upwake,tell,[story],621
9891,i,want,[upwake],621
9892,i,want,"[to, let, my, imagination, run, wild]",621
9893,i,begin,"[drawing, the, story, that, was, moving, in, my, head]",621
9894,he,draw,[holes],621
9895,things,begin,"[to, appear]",621
9896,buildings,wear,[suits],621
9897,dances,clone,[himself],621
9898,i,want,"[to, create, environments, that, moved, and, morphed, like, an, illusionist]",621
9899,i,want,"[to, have, humor, ,, beauty, ,, simplicity, and, complexity, and, use, metaphors, to, suggest, ideas]",621
9900,me,manifest,[visions],621
9901,i,like,"[to, talk, to, you, about, the, relationship, between, theater, and, technology]",621
9902,laughter,thank,[you],621
9903,i,project,"[3d, animation]",621
9904,i,use,[it],621
9905,applause,thank,[you],621
9906,we,begin,"[to, tour]",621
9907,i,ask,"[to, give, small, demonstrations, in, schools, during, the, afternoon]",621
9908,teachers,come,[me],621
9909,teachers,tell,[me],621
9910,they,see,[kids],621
9911,i,think,[reason],621
9912,zero,touch,[people],621
9913,everybody,want,"[to, connect]",621
9914,theater,improve,[quality],621
9915,i,see,"[kids, parents, doctors]",621
9916,theater,unite,[us],621
9917,zero,want,"[to, engage, the, generation, of, today, and, tomorrow]",621
9918,zero,tell,[stories],621
9919,zero,want,"[to, go, to, the, moon]",621
9920,zero,launch,[campaign],621
9921,fans,turn,[electricity],621
9922,progression,find,[other],621
9923,we,share,[that],621
9924,we,express,[stories],621
9925,chaplin,innovate,"[motion, pictures]",621
9926,chaplin,tell,[stories],621
9927,he,give,"[entertainment, pleasure, relief]",621
9928,they,need,[it],621
9929,we,design,[world],621
9930,we,invent,[possibilities],621
9931,we,use,[diversity],621
9932,ringing,thank,[you],621
9933,you,have,[applause],773
9934,that,go,"[to, concern, me]",773
9935,that,go,"[to, invent, the, next, energy, things, that, bill, gates, talked, about, this, morning]",773
9936,you,want,"[to, understand, autism]",773
9937,i,want,"[to, talk, to, you, now, about, different, ways, of, thinking]",773
9938,you,have,"[to, get, away, from, verbal, language]",773
9939,you,have,"[to, pick, out, the, big, letters, or, the, little, letters]",773
9940,mind,pick,[letters],773
9941,brain,ignore,[details],773
9942,you,build,[bridge],773
9943,you,ignore,[details],773
9944,lot,take,[classes],773
9945,yard,go,"[to, tear, down, their, whole, veterinary, facility]",773
9946,they,need,"[to, do]",773
9947,people,notice,[things],773
9948,i,love,[movie],773
9949,they,duplicate,[projects],773
9950,drawings,get,"[to, star, in, the, movie, ,, too]",773
9951,i,start,"[interviewing, people, about, how, they, think]",773
